432007,1,Comp611380,Comp576843,6,Port84325,443,3,0,152,0
432007,1,Comp013290,Comp576843,6,Port43092,443,3,0,152,0
432007,1,Comp357280,Comp907254,6,Port68890,Port99055,4,3,190,144
432007,1,Comp916004,Comp095027,6,Port50308,Port99055,4,0,190,0
432007,1,Comp916004,Comp723785,6,Port59832,Port99055,4,2,190,98
432007,1,Comp331940,ActiveDirectory,17,Port50244,53,1,0,95,0
432007,1,Comp331940,ActiveDirectory,17,Port24963,389,1,0,244,0
432007,1,Comp331940,Comp416139,6,Port80031,Port99055,4,2,190,98
432007,1,Comp916004,Comp916004,6,Port83127,135,7,6,806,716
432007,1,Comp916004,Comp916004,6,Port68835,Port31237,8,7,2640,977
432007,1,Comp356248,Comp576843,6,Port00926,443,3,0,152,0
432007,1,Comp482561,ActiveDirectory,6,Port55338,88,5,0,2048,0
432007,1,Comp916004,Comp343771,17,Port92467,53,1,1,59,59
432007,1,Comp916004,Comp705605,17,Port92467,53,1,1,59,59
432007,1,Comp916004,Comp225307,17,Port92467,53,1,1,59,59
432007,1,Comp916004,Comp076044,17,Port92467,53,1,1,59,59
432007,1,Comp916004,Comp485109,17,Port92467,53,1,1,59,59
432007,1,Comp916004,Comp964438,17,Port92467,53,1,1,59,59
432007,1,Comp995183,Comp576843,6,Port58238,443,3,0,152,0
432007,1,Comp995183,Comp866402,6,Port99731,Port99284,3,4,164,216
432007,1,Comp296766,Comp965575,6,Port59844,Port65605,9,11,1713,1278
432007,1,Comp675146,Comp225307,17,Port23044,53,1,1,59,59
432007,1,Comp675146,Comp076044,17,Port23044,53,1,1,59,59
432007,1,Comp675146,Comp964438,17,Port23044,53,1,1,59,59
432007,1,Comp469772,Comp576843,6,Port60548,443,3,0,152,0
432007,1,Comp395285,Comp257274,6,Port58940,Port65359,7,11,5229,1449
432007,1,Comp220972,Comp576843,6,Port02433,443,3,0,152,0
432007,1,Comp096404,Comp576031,17,Port11900,514,24,0,20414,0
432007,1,Comp300961,Comp576843,6,Port65419,443,3,0,152,0
432007,1,Comp802048,Comp576843,6,Port69254,443,3,0,144,0
432007,1,Comp980737,Comp418766,6,Port67859,631,59,0,3163,0
432007,1,Comp980737,Comp418766,6,Port15684,631,22,0,1237,0
432007,1,Comp980737,Comp418766,6,Port40920,631,134,0,7072,0
432007,1,Comp233708,Comp576843,6,Port72688,443,3,0,152,0
432007,1,Comp558303,Comp576843,6,Port85353,443,3,0,152,0
432007,1,Comp248888,Comp576843,6,Port36461,443,3,0,152,0
432007,1,Comp841203,Comp576843,6,Port97962,443,3,0,152,0
432007,1,Comp055879,Comp576843,6,Port53103,443,3,0,152,0
432007,1,Comp610737,Comp275646,17,Port70656,53,1,0,66,0
432007,1,Comp236439,Comp576843,6,Port14608,443,3,0,152,0
432007,1,Comp983807,Comp576843,6,Port58998,443,3,0,152,0
432007,1,Comp737841,Comp576031,17,Port61647,514,2,0,446,0
432007,1,Comp420042,Comp576843,6,Port34224,443,3,0,152,0
432007,1,Comp274438,Comp576843,6,Port02475,443,3,0,152,0
432007,1,Comp274690,Comp275646,17,Port55212,53,1,0,68,0
432007,1,Comp274690,Comp275646,17,Port74543,53,1,0,68,0
432007,1,Comp274690,Comp275646,17,Port90231,53,1,0,59,0
432007,1,Comp237151,Comp576843,6,Port83820,443,3,0,152,0
432007,1,Comp475193,Comp576843,6,Port99717,443,3,0,152,0
432007,1,Comp978146,Comp576843,6,Port78171,443,3,0,152,0
432007,1,Comp329913,Comp576843,6,Port70584,443,3,0,152,0
432007,1,Comp645343,Comp576843,6,Port06693,443,3,0,152,0
432007,1,Comp578277,Comp275646,17,Port91055,53,1,0,67,0
432007,1,Comp578277,Comp275646,17,Port68244,53,1,0,73,0
432007,1,Comp578277,Comp275646,17,Port08180,53,1,0,74,0
432007,1,Comp290979,Comp275646,17,Port03978,53,1,0,59,0
432007,1,Comp290979,Comp275646,17,Port48895,53,1,0,59,0
432007,1,Comp381749,Comp275646,17,Port86725,53,1,0,67,0
432007,1,Comp381749,Comp275646,17,Port20409,53,1,0,67,0
432007,1,Comp381749,Comp275646,17,Port98918,53,1,0,67,0
432007,1,Comp381749,Comp275646,17,Port34541,53,1,0,67,0
432007,1,Comp423200,Comp275646,17,Port27109,53,2,0,140,0
432007,1,Comp423200,Comp275646,17,Port31428,53,2,0,140,0
432007,1,Comp011598,Comp805151,6,Port50306,Port22771,17,15,4862,3713
432007,1,Comp592741,Comp576843,6,Port56154,443,3,0,152,0
432007,1,Comp275035,Comp576843,6,Port23497,443,3,0,152,0
432007,1,Comp675833,Comp576843,6,Port91511,443,3,0,152,0
432007,1,Comp867210,Comp576031,17,Port86168,514,8,0,4278,0
432007,1,Comp551228,Comp576843,6,Port20880,443,3,0,152,0
432007,1,Comp319209,Comp186884,6,Port76380,443,0,9,0,5944
432007,1,Comp319209,Comp186884,6,Port58284,443,0,9,0,5944
432007,1,Comp319209,Comp186884,6,Port32332,80,0,4,0,331
432007,1,Comp319209,Comp186884,6,Port82520,443,0,9,0,5944
432007,1,Comp319209,Comp186884,6,Port22778,443,0,11,0,6423
432007,1,Comp829475,Comp576843,6,Port56232,443,3,0,152,0
432007,1,Comp643143,Comp576031,17,Port05475,514,2,0,2309,0
432007,1,Comp948451,Comp576843,6,Port73143,443,3,0,152,0
432007,1,Comp869707,ActiveDirectory,6,Port39262,389,8,0,2404,0
432007,1,Comp869707,Comp275646,17,Port63464,53,1,0,99,0
432007,1,Comp869707,Comp275646,17,Port12575,53,1,0,74,0
432007,1,Comp869707,ActiveDirectory,17,Port82716,389,1,0,236,0
432007,1,Comp869707,ActiveDirectory,6,Port19171,88,6,0,1824,0
432007,1,Comp869707,ActiveDirectory,6,Port72715,88,4,0,1594,0
432007,1,Comp869707,ActiveDirectory,6,Port80470,88,5,0,2702,0
432007,1,Comp869707,ActiveDirectory,6,Port42669,88,6,0,1837,0
432007,1,Comp869707,ActiveDirectory,6,Port91121,88,4,0,1588,0
432007,1,Comp869707,ActiveDirectory,6,Port52788,88,6,0,1838,0
432007,1,Comp683392,Comp576843,6,Port14829,443,3,0,152,0
432007,1,Comp044955,Comp576843,6,Port62579,443,3,0,152,0
432007,1,Comp987439,Comp576843,6,Port12161,443,3,0,152,0
432007,1,Comp600536,Comp275646,17,Port06796,53,1,0,77,0
432007,1,Comp527729,Comp437954,17,Port67958,427,0,1,0,329
432007,1,Comp527729,Comp803681,17,Port67958,427,0,1,0,449
432007,1,Comp527729,Comp882488,17,Port67958,427,0,1,0,335
432007,1,Comp527729,Comp475650,17,Port67958,427,0,1,0,363
432007,1,Comp527729,Comp891679,17,Port67958,427,0,1,0,416
432007,1,Comp527729,Comp723167,17,Port67958,427,0,1,0,346
432007,1,Comp527729,Comp192721,17,Port67958,427,0,1,0,365
432007,1,Comp769501,Comp576843,6,Port31880,443,3,0,152,0
432007,1,EnterpriseAppServer,Comp164075,6,Port46375,Port04666,17,16,6317,4094
432007,1,Comp800646,Comp576843,6,Port19899,443,3,0,152,0
432007,1,Comp839022,Comp576843,6,Port61683,443,3,0,152,0
432007,1,Comp735935,Comp576843,6,Port04190,443,3,0,152,0
432007,1,Comp856499,Comp576843,6,Port87292,443,3,0,152,0
432007,1,Comp598631,Comp576843,6,Port81240,443,3,0,152,0
432007,1,Comp053989,Comp576843,6,Port82466,443,3,0,152,0
432007,1,Comp968818,Comp576843,6,Port27976,443,3,0,152,0
432007,1,Comp170209,Comp576843,6,Port44504,443,3,0,152,0
432007,1,Comp410122,Comp257274,6,Port55240,Port78381,1,1,46,60
432007,1,Comp574271,Comp576843,6,Port60872,443,3,0,152,0
432007,1,Comp479873,ActiveDirectory,17,Port07159,389,1,0,193,0
432007,1,Comp479873,Comp275646,17,Port83491,53,1,0,100,0
432007,1,Comp479873,Comp275646,17,Port09017,53,1,0,75,0
432007,1,Comp479873,ActiveDirectory,6,Port94330,88,6,0,1827,0
432007,1,Comp479873,ActiveDirectory,6,Port56571,88,4,0,1597,0
432007,1,Comp479873,ActiveDirectory,6,Port29516,88,5,0,2707,0
432007,1,Comp516849,Comp460386,17,Port69100,53,1,0,60,0
432007,1,Comp456918,Comp501516,6,Port14378,443,0,8,0,2932
432007,1,EnterpriseAppServer,ActiveDirectory,17,123,123,1,0,96,0
432007,1,Comp465507,Comp576843,6,Port23107,443,3,0,152,0
432007,1,Comp774680,Comp576843,6,Port70789,443,3,0,152,0
432007,1,Comp775381,Comp576031,17,Port93097,514,4,0,3506,0
432007,1,Comp977504,Comp576843,6,Port36343,443,3,0,152,0
432007,1,Comp280764,Comp576031,17,Port86258,514,7,0,4467,0
432007,1,Comp167509,Comp576843,6,Port05740,443,3,0,152,0
432007,1,Comp484824,Comp576843,6,Port54298,443,3,0,152,0
432007,1,Comp484824,Comp275646,17,Port42858,53,1,0,59,0
432007,1,EnterpriseAppServer,Comp576843,6,Port75775,443,3,0,152,0
432007,1,Comp906583,Comp576843,6,Port34703,443,3,0,152,0
432007,1,Comp100724,Comp576843,6,Port05564,443,3,0,152,0
432007,1,EnterpriseAppServer,Comp576843,6,Port96060,443,3,0,152,0
432007,1,EnterpriseAppServer,Comp576843,6,Port63267,443,3,0,152,0
432007,1,EnterpriseAppServer,Comp576843,6,Port25533,443,3,0,152,0
432007,1,Comp034689,Comp576843,6,Port81763,443,3,0,152,0
432007,1,Comp615365,Comp576843,6,Port11648,443,3,0,152,0
432007,1,Comp242696,Comp275646,17,Port65937,53,1,0,59,0
432007,1,Comp745799,Comp576843,6,Port41865,443,3,0,152,0
432007,1,Comp911170,Comp576843,6,Port40873,443,3,0,152,0
432007,1,Comp372287,Comp576843,6,Port51089,443,3,0,152,0
432007,1,Comp896056,Comp576843,6,Port35847,443,3,0,152,0
432007,1,Comp997946,Comp576843,6,Port08950,443,3,0,152,0
432007,1,Comp420961,Comp275646,17,Port58350,53,1,0,61,0
432007,1,Comp142758,Comp576843,6,Port00861,443,3,0,152,0
432007,1,Comp942836,Comp275646,17,Port62340,53,1,0,75,0
432007,1,Comp733964,Comp576843,6,Port55353,443,3,0,152,0
432007,1,Comp451788,Comp576843,6,Port30477,443,3,0,152,0
432007,1,Comp260950,Comp576843,6,Port39669,443,3,0,152,0
432007,1,Comp060316,Comp576843,6,Port21037,443,3,0,152,0
432007,1,Comp210508,Comp576031,17,Port13491,514,15,0,3382,0
432007,1,Comp292411,Comp576843,6,Port47277,443,3,0,152,0
432007,1,EnterpriseAppServer,Comp030334,6,Port68911,Port44603,3,4,164,216
432007,1,EnterpriseAppServer,EnterpriseAppServer,6,Port70867,7003,3,3,152,138
432007,1,Comp753865,Comp576843,6,Port95113,443,3,0,152,0
432007,1,Comp494553,Comp576843,6,Port75417,443,3,0,152,0
432007,1,Comp516602,Comp576843,6,Port60850,443,3,0,152,0
432007,1,Comp722756,Comp387111,17,Port80264,123,1,0,76,0
432007,1,Comp095714,Comp576843,6,Port79070,443,3,0,152,0
432007,1,Comp221615,Comp576843,6,Port06155,443,3,0,152,0
432007,1,Comp593332,Comp576843,6,Port80327,443,3,0,152,0
432007,1,Comp368234,Comp393033,6,Port64175,Port44248,0,6,0,3669
432007,1,Comp044772,Comp318881,6,Port45870,Port01352,0,25,0,26976
432007,1,Comp044772,Comp318881,6,Port51993,Port01352,0,25,0,26976
432007,1,Comp787957,Comp119625,6,Port70806,Port63371,0,3,0,138
432007,1,Comp266936,Comp274690,6,Port95676,443,0,14,0,4657
432007,1,Comp108628,Comp576843,6,Port65845,443,3,0,152,0
432007,1,Comp510563,Comp576843,6,Port30219,443,3,0,152,0
432007,1,Comp368808,Comp576843,6,Port51335,443,3,0,152,0
432007,1,Comp417837,Comp576843,6,Port46553,443,3,0,152,0
432007,1,Comp437807,Comp576843,6,Port43810,443,3,0,152,0
432007,1,Comp122626,Comp576843,6,Port62276,443,3,0,152,0
432007,1,Comp363300,Comp576843,6,Port98869,443,3,0,152,0
432007,1,Comp211509,Comp576031,17,Port74418,514,1,0,728,0
432007,1,Comp227164,Comp576843,6,Port27940,443,3,0,152,0
432007,1,Comp936266,Comp576843,6,Port04506,443,3,0,152,0
432007,1,Comp317607,Comp576843,6,Port54738,443,3,0,152,0
432007,1,Comp533533,Comp576843,6,Port04684,443,3,0,152,0
432007,1,Comp921148,Comp576843,6,Port33522,443,3,0,152,0
432007,1,Comp064174,Comp576031,17,Port52536,514,2,0,1946,0
432007,1,Comp077942,Comp576031,17,Port60641,514,5,0,4797,0
432007,1,Comp118495,Comp576843,6,Port34544,443,3,0,152,0
432007,1,Comp598001,Comp576843,6,Port55490,443,3,0,152,0
432007,1,Comp458291,Comp275646,17,Port90106,53,1,0,67,0
432007,1,Comp340159,Comp576843,6,Port36747,443,3,0,152,0
432007,1,Comp341425,Comp576843,6,Port84375,443,3,0,152,0
432007,1,Comp652320,Comp576843,6,Port32971,443,3,0,152,0
432007,1,Comp438436,Comp576843,6,Port69123,443,3,0,152,0
432007,1,Comp439415,Comp576843,6,Port50981,443,3,0,152,0
432007,1,Comp997622,Comp576843,6,Port05687,443,3,0,152,0
432007,1,Comp050550,Comp576843,6,Port60851,443,3,0,152,0
432007,1,Comp227638,Comp576843,6,Port21447,443,3,0,152,0
432007,1,Comp183061,Comp576843,6,Port47159,443,3,0,152,0
432007,1,Comp351474,Comp576031,17,Port30878,514,2,0,446,0
432007,1,Comp867568,Comp576843,6,Port92001,443,3,0,152,0
432007,1,Comp252234,Comp576843,6,Port22252,443,3,0,152,0
432007,1,Comp190826,Comp020935,17,Port10477,427,0,1,0,346
432007,1,Comp190826,Comp096506,17,Port10477,427,0,1,0,352
432007,1,Comp329128,Comp576843,6,Port73945,443,3,0,152,0
432007,1,Comp168348,Comp576843,6,Port80759,443,3,0,152,0
432007,1,Comp194808,Comp576843,6,Port34432,443,3,0,152,0
432007,1,Comp091072,Comp576843,6,Port92949,443,3,0,152,0
432007,1,Comp522276,Comp576843,6,Port44283,443,3,0,152,0
432007,1,Comp574566,Comp576031,17,Port03945,514,1,0,275,0
432007,1,Comp884957,Comp576843,6,Port04152,443,3,0,152,0
432007,1,Comp157667,Comp576843,6,Port52950,443,3,0,152,0
432007,1,Comp545158,Comp576843,6,Port30091,443,3,0,152,0
432007,1,Comp372841,Comp576843,6,Port57165,443,3,0,152,0
432007,1,Comp379611,Comp576843,6,Port33227,443,3,0,152,0
432007,1,Comp712838,Comp275646,17,Port71458,53,1,0,78,0
432007,1,Comp712838,Comp275646,17,Port53484,53,1,0,69,0
432007,1,Comp267560,Comp275646,17,Port88483,53,1,0,66,0
432007,1,Comp267560,Comp275646,17,Port90294,53,1,0,75,0
432007,1,Comp063155,Comp275646,17,Port02830,53,1,0,69,0
432007,1,Comp484018,Comp275646,17,Port95268,53,1,0,58,0
432007,1,Comp544858,Comp146745,6,Port52289,443,11,0,1174,0
432007,1,Comp005825,EnterpriseAppServer,17,Port39959,161,1155,1155,97103,135571
432007,1,Comp554315,Comp368295,6,Port42448,Port80111,15,13,1796,4215
432007,1,Comp554315,Comp275646,17,Port79380,53,2,0,134,0
432007,1,Comp799855,Comp700191,17,Port06592,Port18995,1,0,94,0
432007,1,Comp464080,Comp576843,6,Port84747,443,3,0,152,0
432007,1,Comp173130,Comp576843,6,Port21563,443,3,0,152,0
432007,1,Comp916004,Comp916004,6,Port35466,Port23822,7,8,977,2640
432007,1,Comp916004,Comp916004,6,Port35466,Port16232,7,8,977,2640
432007,1,Comp916004,Comp343771,17,Port85461,53,1,1,59,59
432007,1,Comp916004,Comp705605,17,Port85461,53,1,1,59,59
432007,1,Comp916004,Comp225307,17,Port85461,53,1,1,59,59
432007,1,Comp916004,Comp076044,17,Port85461,53,1,1,59,59
432007,1,Comp916004,Comp485109,17,Port85461,53,1,1,59,59
432007,1,Comp916004,Comp964438,17,Port85461,53,1,1,59,59
432007,1,Comp624052,Comp700191,6,Port85053,443,13,11,3100,3823
432007,1,Comp030023,Comp965575,6,Port21982,Port77441,3,4,164,216
432007,1,Comp916004,Comp416139,6,Port03745,Port99055,4,2,190,98
432007,1,Comp916004,Comp360016,6,Port39804,Port99055,3,0,152,0
432007,1,Comp107130,Comp509586,6,Port90567,443,184,150,154981,161389
432007,1,Comp107130,Comp965724,6,Port19328,443,29,20,19348,16992
432007,1,Comp107130,Comp906925,6,Port10663,443,19,12,7507,4324
432007,1,Comp107130,Comp068184,6,Port64046,443,16,11,5237,3436
432007,1,Comp107130,Comp068184,6,Port28222,443,16,11,5237,2556
432007,1,Comp107130,Comp068184,6,Port39230,443,17,11,6397,3132
432007,1,Comp107130,Comp068184,6,Port84817,443,25,16,15720,13098
432007,1,Comp107130,Comp097048,6,Port00865,443,17,11,6365,3100
432007,1,Comp107130,Comp097048,6,Port31368,443,17,11,6445,3196
432007,1,Comp107130,Comp584379,6,Port22778,443,12,6,3063,2271
432007,1,Comp107130,Comp847595,6,Port93486,443,30,20,19378,16922
432007,1,Comp107130,Comp847595,6,Port61150,443,71,53,55987,55924
432007,1,Comp107130,Comp336938,6,Port36859,443,16,11,5253,3580
432007,1,Comp107130,Comp872738,6,Port76380,443,11,4,4927,1780
432007,1,Comp107130,Comp801677,6,Port16771,443,16,11,5253,2604
432007,1,Comp107130,Comp801677,6,Port63711,443,20,13,11556,8674
432007,1,Comp107130,Comp801677,6,Port07974,443,17,11,6621,3388
432007,1,Comp410198,Comp810224,17,Port76894,514,5,0,3214,0
432007,1,Comp030334,Comp965724,6,Port10637,443,11,7,1545,3911
432007,1,Comp030334,Comp059508,6,Port45681,443,11,7,1545,3911
432007,1,Comp030334,Comp940730,6,Port96370,443,10,7,1541,3961
432007,1,Comp030334,Comp107978,6,Port03901,443,11,7,1561,3961
432007,1,Comp030334,Comp867811,6,Port67221,Port67717,17,22,1835,23547
432007,1,Comp030334,Comp395285,6,Port21918,80,5,3,277,1397
432007,1,Comp030334,Comp413930,6,Port32608,443,10,7,1525,3961
432007,1,Comp030334,Comp801677,6,Port46466,443,11,7,1561,3911
432007,1,Comp030334,Comp356260,6,Port63366,22,4,4,210,242
432007,1,Comp030334,Comp975827,6,Port20283,8080,5,5,277,1448
432007,1,Comp030334,EnterpriseAppServer,6,Port95184,7003,4,3,216,164
432007,1,Comp030334,EnterpriseAppServer,6,Port80129,80,1,1,60,46
432007,1,Comp030334,EnterpriseAppServer,6,Port90889,7003,4,3,216,164
432007,1,Comp030334,Comp395935,6,Port57169,80,5,3,277,1562
432007,1,Comp030334,EnterpriseAppServer,6,Port11006,7004,4,3,216,164
432007,1,Comp030334,EnterpriseAppServer,6,Port14833,80,4,3,225,479
432007,1,Comp030334,EnterpriseAppServer,6,Port86776,Port85926,1,1,60,46
432007,1,Comp030334,EnterpriseAppServer,6,Port30666,7004,4,3,216,164
432007,1,Comp030334,EnterpriseAppServer,6,Port98379,80,4,3,225,344
432007,1,Comp030334,EnterpriseAppServer,6,Port61937,80,5,3,277,853
432007,1,Comp030334,Comp462292,6,Port43526,Port38818,6,5,329,1491
432007,1,Comp030334,Comp471093,6,Port16515,8080,6,6,329,1797
432007,1,Comp030334,Comp924036,6,Port13461,8080,6,6,338,464
432007,1,Comp030334,Comp826858,6,Port50376,Port36836,5,5,277,1503
432007,1,Comp030334,Comp621254,6,Port08217,Port95765,5,5,277,847
432007,1,Comp030334,Comp767243,6,Port33254,Port99055,2,1,92,46
432007,1,Comp257274,Comp509586,6,Port07561,443,10,7,1525,3911
432007,1,Comp257274,Comp309567,6,Port68463,443,11,7,1561,3911
432007,1,Comp257274,Comp059508,6,Port31527,443,11,7,1545,3911
432007,1,Comp257274,Comp107978,6,Port65409,443,10,7,1509,3961
432007,1,Comp257274,Comp695162,6,Port54335,443,10,7,1509,3961
432007,1,Comp257274,Comp545826,6,Port01408,Port38418,1,1,60,46
432007,1,Comp257274,Comp545826,6,Port48843,444,3,2,164,106
